"","DATESTAMP","COLOR","HHID","UNIQUE_HHID","HAVEPHONE","SPOUSEMOBILE","NUMOTHERPHONES","PRIMARYCOOK","AGE","FUEL","KNOWLUNCH","LUNCHYESTERDAY","WOODLASTWEEK","WOODLASTMONTH","GATHERWOODWEEK","GATHERLASTMONTH","VEHICLE","STOVES","DECISIONS","NOTES","DATESURVEY","PARISH","DATE","GROUP","MAXBID","MAXBIDNOVEL","SALE_DATE","SERIALNUMBER","PAID_PRICE","GENDER","STATUS","INCOME","HOWPAID","MAINEMPLOYER","TIMEEMPLOYED","HAVEPHONE1","SPOUSEMOBILE1","COWS","HOWMANYCOWS","VEHICLE1","TV","RADIO","FUEL1","WOODLASTWEEK1","WOODLASTMONTH1","GATHERWOODWEEK1","GATHERLASTMONTH1","STOVES1","PRIMARYCOOK1","PRIMARYCOOK2","DECISIONS1","DECISIONS2","TYPICALNUMEATING","WINNING_AMOUNT","WIN_TRADITIONAL_OFFER","WIN_NOVEL_OFFER","DEPOSIT_ON_SALES_DAY","PAID_IN_FULL","BALANCE_DUE_AFTER_SALES_MEETING","TOTAL_COLLECTED","RETURNED","DEFAULT","PAYMENT_COMPLETE","AMOUNT_REFUNDED","NOTES_WINNERS","DATE_SALE","FORECASTED_COLLECTION","ACTUAL_COLLECTION","FEMALE","HAVEPHONE2","VEHICLE_DISCRETE","BICYCLE_DUMMY","CAR_DUMMY","MOTORCYCLE_DUMMY","RADIO_DUMMY","BUYWOOD_DUMMY","GATHERWOOD_DUMMY","RESPONDENT_PRIMARY_COOK","HH_PHONES","WOOD","MARRIED1","MARRIED","TIME_EMPLOYED","WIFECOOK","JOINTDECISION","TSF_PRIMARY","SELFEMPLOYED","KNOWLUNCH_Dummy","TYPICALNUMEATING_Dummy","CASHPAID_Dummy","INCOME_Dummy","COWS_Dummy","TV_Dummy","ASSET_TOTAL","No_message","Improves_Health","Time_Money_Health","Time_Money","Female_AGE","Female_MARRIED","Female_WIFECOOK","Female_JOINTDECISION","Female_KNOWLUNCH_Dummy","Female_LUNCHYESTERDAY","Female_HH_PHONES","Female_INCOME_Dummy","Female_MOTORCYCLE_DUMMY","Female_CAR_DUMMY","Female_RADIO_DUMMY","Female_COWS_Dummy","Female_TV_Dummy","Female_WOOD","Female_TSF_PRIMARY","Female_BUYWOOD_DUMMY","Female_GATHERWOOD_DUMMY","Female_TotalAsset"
"1944","1/31/12 13:49","Yellow","S",1935,"Yes",NA,NA,"Respondent",24,"Wood|Charcoal","Yes",1,"No","Yes","Yes","Yes","None","Charcoal Stove","Respondent","none","31-Jan-12","Nyaruhandagazi","1/31/12","Improves Health",2.78330019880716,3.18091451292247,NA,NA,NA,"Male","Single (never married)","Yes","Cash only","Non-family member","All year","Participant owns phone",NA,"No",NA,"None","No","Yes","Wood|Charcoal","No","Yes","Yes","Yes","Charcoal Stove","Respondent","Husband","Respondent","Husband","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"None",0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,"1",1,1,0,0,48.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1945","1/31/12 13:58","Orange","U",1938,"Yes","Yes I can enter the phone number",NA,"Respondent",44,"Wood","Yes",5,"No","No","Yes","Yes","Motorcycle","None","Respondent","none","31-Jan-12","Nyaruhandagazi","1/31/12","Saves Time and Money",1.98807157057654,3.97614314115308,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Self-employed","Seasonal","Participant owns phone","Spouse owns phone","No",NA,"Motorcycle","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent","Wife","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Motorcycle",0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,"0",1,1,0,0,831.79,0,0,0,1,44,1,1,0,1,5,1,1,1,0,1,0,0,1,1,0,1,831.79
"1946","1/31/12 12:38","Orange","H",1907,"Yes",NA,NA,"Other",19,"Charcoal","Yes",7,"No","No","Yes","Yes","Bicycle","None","Father or Mother","none","31-Jan-12","Nyaruhandagazi","1/31/12","Saves Time and Money",2.78330019880716,3.18091451292247,NA,NA,NA,"Male","Single (never married)","No",NA,NA,NA,"Participant owns phone",NA,"Yes","0-5 cows","Bicycle","No","Yes","Charcoal","No","No","Yes","Yes","None","Other","Other","Father or Mother","Father or Mother","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Bicycle",1,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,1,"1",NA,0,1,0,874.48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1947","1/31/12 13:09","Orange","J",1912,"Yes","No",NA,"Respondent",60,"Wood|Charcoal","No",NA,"Yes","Yes","No","No","Bicycle","Charcoal Stove","Respondent & Spouse Jointly","none","31-Jan-12","Nyaruhandagazi","1/31/12","Saves Time and Money",1.98807157057654,1.98807157057654,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Self-employed","All year","Participant owns phone","Spouse does not own phone","No",NA,"Bicycle","No","Yes","Wood|Charcoal","Yes","Yes","No","No","Charcoal Stove","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,NA,1,1,0,0,117.79,0,0,0,1,60,1,1,1,0,NA,1,1,0,0,1,0,0,1,0,1,0,117.79
"1948","1/31/12 8:58","Pink","O",1922,"Yes","Yes I can enter the phone number",NA,"Respondent",24,"Charcoal","Yes",5,"No","No","Yes","Yes","Car","Charcoal Stove","Respondent","The respondent was honest","31-Jan-12","Nyaruhandagazi","1/31/12","Time, Money and Health",3.97614314115308,5.96421471172962,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Self-employed","All year","Participant owns phone","Spouse owns phone","No",NA,"Car","No","Yes","Charcoal","No","No","Yes","Yes","Charcoal Stove","Respondent","Wife","Respondent","Wife","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Car",0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,"1",1,1,0,0,4557.7,0,0,1,0,24,1,1,0,1,5,1,1,0,1,1,0,0,0,0,0,1,4557.7
"1949","1/31/12 11:44","Yellow","X",1944,"Yesnonumber","Yes but I don`t know the phone number",NA,"Respondent",43,"Wood","Yes",6,"Yes","Yes","Yes","Yes","Bicycle","None","Respondent & Spouse Jointly","had direct response","31-Jan-12","Nyaruhandagazi","1/31/12","Improves Health",1.19284294234592,5.96421471172962,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Self-employed","All year","Participant owns phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","Yes","Yes","Yes","Yes","None","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1",1,1,0,0,117.79,0,1,0,0,43,1,1,1,1,6,1,1,0,0,1,0,0,1,1,1,1,117.79
"1950","1/31/12 12:00","Yellow","W",1942,"Yes","No",NA,"Spouse",32,"Wood","Yes",7,"Yes","Yes","No","No","Motorcycle","Built-in Mud Stove","Respondent","not bad","31-Jan-12","Nyaruhandagazi","1/31/12","Improves Health",2.78330019880716,4.7713717693837,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash only","Self-employed","Seasonal","Participant owns phone","Spouse does not own phone","No",NA,"Motorcycle","No","Yes","Wood","Yes","Yes","No","No","Built-in Mud Stove","Spouse","Wife","Respondent","Husband","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Motorcycle",0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,"1",1,1,0,0,831.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1951","1/31/12 8:33","Pink","Y",1946,"Yes","No",NA,"Spouse",40,"Wood","Yes",8,"No","No","Yes","Yes","None","None","Respondent & Spouse Jointly","Nothing","31-Jan-12","Nyaruhandagazi","1/31/12","Time, Money and Health",3.97614314115308,7.95228628230616,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash only","Self-employed","All year","Participant owns phone","Spouse does not own phone","No",NA,"None","No","Yes","Wood","No","No","Yes","Yes","None","Spouse","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"None",0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,"1",1,1,0,0,48.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1952","1/31/12 13:03","Orange","K",1914,"Yes",NA,NA,"Respondent",27,"Wood|Charcoal","Yes",4,"Yes","Yes","No","No","Bicycle","Charcoal Stove","Respondent","none","31-Jan-12","Nyaruhandagazi","1/31/12","Saves Time and Money",1.98807157057654,7.95228628230616,NA,NA,NA,"Female","Single (never married)","Yes","Cash only","Self-employed","All year","Participant owns phone",NA,"No",NA,"Bicycle","No","Yes","Wood|Charcoal","Yes","Yes","No","No","Charcoal Stove","Respondent","Wife","Respondent","Wife","No we had more than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,"0",1,1,0,0,117.79,0,0,0,1,27,0,1,0,1,4,1,1,0,0,1,0,0,1,0,1,0,117.79
"1953","1/31/12 13:54","Yellow","Y",1947,"No",NA,NA,"Respondent",70,"Wood","Yes",5,"No","No","Yes","Yes","None","None","Respondent","none","31-Jan-12","Nyaruhandagazi","1/31/12","Improves Health",1.59045725646123,1.98807157057654,NA,NA,NA,"Female","Widow or Widower","No",NA,NA,NA,"Participant does not own phone",NA,"No",NA,"None","No","No","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent","Wife","No we had more than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"None",0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,"0",NA,0,0,0,0,0,1,0,0,70,0,1,0,1,5,0,0,0,0,0,0,0,1,1,0,1,0
"1954","1/31/12 8:27","Pink","X",1943,"Yesnonumber","No",NA,"Respondent",47,"Wood","Yes",8,"Yes","Yes","No","No","Bicycle","None","Respondent","The respondent liked the interview","31-Jan-12","Nyaruhandagazi","1/31/12","Time, Money and Health",0.795228628230616,1.59045725646123,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Self-employed","Seasonal","Participant owns phone","Spouse does not own phone","No",NA,"Bicycle","No","No","Wood","Yes","Yes","No","No","None","Respondent","Wife","Respondent","Wife","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,"0",1,1,0,0,103.96,0,0,1,0,47,1,1,0,1,8,1,1,0,0,0,0,0,1,1,1,0,103.96
"1955","1/31/12 13:55","White","O",1923,"Yes",NA,"1","Other",22,"Wood","Yes",7,"Yes","Yes","Yes","Yes","Car|Motorcycle","None","Respondent & Spouse Jointly","None","31-Jan-12","Nyaruhandagazi","1/31/12","No Message",3.97614314115308,1.98807157057654,NA,NA,NA,"Female","Single (never married)","Yes","Cash only","Non-family member","All year","Participant owns phone",NA,"Yes","0-5 cows","Car","Yes","Yes","Wood","Yes","Yes","Yes","Yes","None","Other","Other","Respondent & Spouse Jointly","Wife & Husband Jointly","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Car|Motorcycle",0,1,1,1,1,1,0,2,1,0,0,1,0,1,1,0,1,"1",1,1,1,1,6232.36,1,0,0,0,22,0,0,1,1,7,2,1,1,1,1,1,1,1,1,1,1,6232.36
"1956","1/31/12 13:04","Yellow","E",1901,"Yes","Yes I can enter the phone number",NA,"Respondent",35,"Wood","Yes",4,"No","Yes","Yes","Yes","None","Charcoal Stove","Respondent & Spouse Jointly","she was free with me","31-Jan-12","Nyaruhandagazi","1/31/12","Improves Health",3.97614314115308,5.96421471172962,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Self-employed","All year","Participant owns phone","Spouse owns phone","No",NA,"None","No","Yes","Wood","No","Yes","Yes","Yes","Charcoal Stove","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"None",0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"0",1,1,0,0,48.09,0,1,0,0,35,1,1,1,1,4,1,1,0,0,1,0,0,1,0,1,1,48.09
"1957","1/31/12 11:48","White","Q",1930,"No",NA,NA,"Other",14,"Charcoal","Yes",5,"Yes","Yes","Yes","Yes","None","None","Father or Mother","she was 14 years","31-Jan-12","Nyaruhandagazi","1/31/12","No Message",1.98807157057654,0.99403578528827,NA,NA,NA,"Female","Single (never married)","No",NA,NA,NA,"Participant does not own phone",NA,"No",NA,"None","No","Yes","Charcoal","Yes","Yes","Yes","Yes","None","Other","Other","Father or Mother","Father or Mother","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"None",0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,"1",NA,0,0,0,13.83,1,0,0,0,14,0,0,0,1,5,0,0,0,0,1,0,0,0,1,1,1,13.83
"1958","2/17/12 12:57","Orange","W1",1951,"Yesnonumber","No",NA,"Respondent",40,"Wood","No",NA,"No","No","Yes","Yes","Bicycle","None","Respondent & Spouse Jointly","good","17-Feb-12","Other","2/17/12","Time, Money and Health",3.97614314115308,3.97614314115308,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Self-employed","All year","Participant owns phone","Spouse does not own phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,0,117.79,0,0,1,0,40,1,1,1,0,NA,1,1,0,0,1,0,0,1,1,0,1,117.79
"1959","2/15/12 14:50","White","V",2009,"Yes","Yes I can enter the phone number",NA,"Respondent",45,"Wood","Yes",6,"No","No","Yes","Yes","Bicycle","Built-in Mud Stove|Charcoal Stove","Respondent & Spouse Jointly","Polygamous but another wife died","15-Feb-12","Rubingo","2/15/12","No Message",1.98807157057654,2.78330019880716,NA,NA,NA,"Female","Married (polygamous)","Yes","Cash and in-kind","Self-employed","Seasonal","Participant owns phone","Spouse owns phone","Yes","0-5 cows","Bicycle","No","Yes","Wood","No","No","Yes","Yes","Other","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,"0",1,1,1,0,874.48,1,0,0,0,45,1,1,1,1,6,1,1,0,0,1,1,0,1,0,0,1,874.48
"1960","2/15/12 18:24","White","P",1997,"No","No","1","Spouse",24,"Wood","Yes",3,"Yes","Yes","No","No","Bicycle","None","Respondent","ok","15-Feb-12","Rubingo","2/15/12","No Message",3.97614314115308,7.95228628230616,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash and in-kind","Self-employed","Seasonal","Participant does not own phone","Spouse does not own phone","No",NA,"Bicycle","No","Yes","Wood","Yes","Yes","No","No","None","Spouse","Wife","Respondent","Husband","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Bicycle",1,0,0,1,1,0,0,2,1,1,1,0,1,0,1,1,1,"1",1,1,0,0,83.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1961","2/15/12 16:45","White","J",1978,"Yes",NA,NA,"Respondent",42,"Wood","Yes",4,"No","No","Yes","Yes","None","None","Respondent","Good","15-Feb-12","Rubingo","2/15/12","No Message",0.795228628230616,1.98807157057654,NA,NA,NA,"Female","Divorced or Separated","Yes","Cash and in-kind","Self-employed","Seasonal","Participant owns phone",NA,"No",NA,"None","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent","Wife","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"None",0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,"1",1,1,0,0,48.09,1,0,0,0,42,0,1,0,1,4,1,1,0,0,1,0,0,1,1,0,1,48.09
"1962","2/15/12 15:35","White","S",2003,"No","No",NA,"Respondent",40,"Wood","Yes",11,"Yes","Yes","No","No","Bicycle","None","Respondent & Spouse Jointly","ok","15-Feb-12","Rubingo","2/15/12","No Message",NA,NA,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash and in-kind","Self-employed","All year","Participant does not own phone","Spouse does not own phone","No",NA,"Bicycle","No","Yes","Wood","Yes","Yes","No","No","None","Respondent","Husband","Respondent & Spouse Jointly","Wife & Husband Jointly","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Bicycle",1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,"0",1,1,0,0,83.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1963","2/15/12 15:08","White","T",2005,"No",NA,NA,"Other",80,"Wood","No",NA,"Yes","Yes","No","No","None","Built-in Mud Stove","Respondent","She is an old woman that she was chased from home.","15-Feb-12","Rubingo","2/15/12","No Message",1.19284294234592,1.98807157057654,NA,NA,NA,"Female","Divorced or Separated","No",NA,NA,NA,"Participant does not own phone",NA,"No",NA,"None","No","No","Wood","Yes","Yes","No","No","Built-in Mud Stove","Other","Other","Respondent","Wife",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"None",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,80,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,1,0,0
"1964","2/15/12 14:33","White","N",1992,"Yes","No",NA,"Spouse",24,"Wood","Yes",2,"No","No","Yes","Yes","Bicycle","None","Respondent & Spouse Jointly","ok","15-Feb-12","Rubingo","2/15/12","No Message",3.97614314115308,4.7713717693837,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash and in-kind","Self-employed","All year","Participant owns phone","Spouse does not own phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Spouse","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Bicycle",1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,"1",1,1,0,0,117.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1965","2/15/12 14:37","Yellow","L",1986,"Yesnonumber","Yes I can enter the phone number",NA,"Spouse",50,"Wood","Yes",9,"No","No","Yes","Yes","Bicycle","None","Respondent","none","15-Feb-12","Rubingo","2/15/12","Improves Health",3.97614314115308,1.98807157057654,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash and in-kind","Self-employed","All year","Participant owns phone","Spouse owns phone","Yes","0-5 cows","Bicycle","Yes","Yes","Wood","No","No","Yes","Yes","None","Spouse","Wife","Respondent","Husband","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Bicycle",1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,"1",1,1,1,1,1008.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1966","2/15/12 16:05","Yellow","O",1994,"No",NA,NA,"Respondent",33,"Wood","Yes",4,"No","No","Yes","Yes","None","None","Respondent","none","15-Feb-12","Rubingo","2/15/12","Improves Health",1.59045725646123,2.38568588469185,NA,NA,NA,"Female","Widow or Widower","Yes","Cash only","Self-employed","All year","Participant does not own phone",NA,"No",NA,"None","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent","Wife","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"None",0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,"1",1,1,0,0,13.83,0,1,0,0,33,0,1,0,1,4,0,1,0,0,1,0,0,1,1,0,1,13.83
"1967","2/15/12 14:59","Pink","B",1956,"No",NA,NA,"Other",38,"Wood","Yes",3,"No","Yes","Yes","Yes","Bicycle","None","Father or Mother","no","15-Feb-12","Rubingo","2/15/12","Time, Money and Health",1.19284294234592,1.98807157057654,NA,NA,NA,"Male","Single (never married)","Yes","Cash only","Non-family member","Occasional","Participant does not own phone",NA,"Yes","0-5 cows","Bicycle","No","Yes","Wood","No","Yes","Yes","Yes","None","Other","Other","Father or Mother","Father or Mother","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Bicycle",1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,"1",1,1,1,0,840.22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1968","2/15/12 15:32","Yellow","G",1970,"Yes","No","1","Spouse",40,"Wood","Yes",8,"Yes","Yes","Yes","Yes","Bicycle","None","Respondent & Spouse Jointly","none","15-Feb-12","Rubingo","2/15/12","Improves Health",7.95228628230616,11.9284294234592,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash and in-kind","Non-family member","All year","Participant owns phone","Spouse does not own phone","No",NA,"Bicycle","No","Yes","Wood","Yes","Yes","Yes","Yes","None","Spouse","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Bicycle",1,0,0,1,1,1,0,2,1,1,1,1,1,1,1,0,1,"1",1,1,0,0,117.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1969","2/15/12 14:40","Orange","G",1969,"Yes","No",NA,"Spouse",78,"Wood","No",NA,"No","No","Yes","Yes","Bicycle","None","Respondent & Spouse Jointly","none","15-Feb-12","Rubingo","2/15/12","Saves Time and Money",1.98807157057654,2.38568588469185,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash only","Self-employed","All year","Participant owns phone","Spouse does not own phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Spouse","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Bicycle",1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,0,117.79,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
"1970","2/15/12 15:41","White","K",1981,"Yes","Yes but I don`t know the phone number",NA,"Respondent",62,"Wood","No",NA,"No","No","Yes","Yes","Bicycle|Motorcycle","Built-in Mud Stove","Respondent & Spouse Jointly","She was glad","15-Feb-12","Rubingo","2/15/12","No Message",0.596421471172962,0.596421471172962,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Self-employed","All year","Participant owns phone","Spouse owns phone","Yes","6-10 cows","Motorcycle","Yes","Yes","Wood","No","No","Yes","Yes","Built-in Mud Stove","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle|Motorcycle",1,0,1,1,0,1,1,2,1,1,1,1,1,1,0,1,0,NA,1,1,1,1,3053.6,1,0,0,0,62,1,1,1,0,NA,2,1,1,0,1,1,1,1,0,0,1,3053.6
"1971","2/15/12 15:40","Orange","D",1960,"No","No",NA,"Spouse",58,"Wood","No",NA,"No","No","Yes","Yes","None","None","Respondent & Spouse Jointly","none","15-Feb-12","Rubingo","2/15/12","Saves Time and Money",0.795228628230616,3.18091451292247,NA,NA,NA,"Female","Married (monogamous)","No",NA,NA,NA,"Participant does not own phone","Spouse does not own phone","No",NA,"None","No","No","Wood","No","No","Yes","Yes","None","Spouse","Husband","Respondent & Spouse Jointly","Wife & Husband Jointly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"None",0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,NA,NA,0,0,0,0,0,0,0,1,58,1,0,1,0,NA,0,0,0,0,0,0,0,1,1,0,1,0
"1972","2/15/12 16:05","Pink","A",1952,"No","No",NA,"Spouse",20,"Wood","Yes",3,"Yes","Yes","Yes","Yes","Bicycle","None","Respondent","no","15-Feb-12","Rubingo","2/15/12","Time, Money and Health",3.97614314115308,15.9045725646123,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash only","Self-employed","Seasonal","Participant does not own phone","Spouse does not own phone","No",NA,"Bicycle","No","Yes","Wood","Yes","Yes","Yes","Yes","None","Spouse","Wife","Respondent","Husband","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Bicycle",1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,"1",1,1,0,0,83.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1973","2/15/12 14:32","Yellow","E",1965,"Yes","No",NA,"Spouse",40,"Wood","Yes",7,"Yes","Yes","No","No","None","Built-in Mud Stove","Respondent","none","15-Feb-12","Rubingo","2/15/12","Improves Health",1.98807157057654,3.97614314115308,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash only","Non-family member","All year","Participant owns phone","Spouse does not own phone","No",NA,"None","No","Yes","Wood","Yes","Yes","No","No","Built-in Mud Stove","Spouse","Wife","Respondent","Husband","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"None",0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,"1",1,1,0,0,48.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1974","2/15/12 16:04","Orange","L",1983,"No",NA,NA,"Respondent",52,"Wood","Yes",7,"Yes","Yes","No","No","None","None","Respondent","none","15-Feb-12","Rubingo","2/15/12","Saves Time and Money",3.97614314115308,19.8807157057654,NA,NA,NA,"Female","Divorced or Separated","Yes","Cash only","Family member","Seasonal","Participant does not own phone",NA,"No",NA,"None","No","Yes","Wood","Yes","Yes","No","No","None","Respondent","Wife","Respondent","Wife","No we had more than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"None",0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,"0",1,1,0,0,13.83,0,0,0,1,52,0,1,0,1,7,0,1,0,0,1,0,0,1,1,1,0,13.83
